ID,N.event,Event.date,Region,Province,Municipality,River,Age class,Gender,MorphologicalZone,Corine class,Place,Distance,Density,CodScen,Solid,ReturnPeriod
6565,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,15-29,Female,Plain,33,River,3.8,0.081,H,na,(2-5)
6566,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,65-74,Female,Plain,24,Outdoor,7.1,0.081,H,na,(2-5)
6567,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,30-49,Male,Plain,11,Outdoor,10,0.086,H,na,(2-5)
6568,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,30-49,Male,Plain,24,Outdoor,11.7,0.084,H,na,(2-5)
6569,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,<=14,Male,Plain,11,River,14.4,0.081,H,na,(2-5)
6570,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,50-64,Male,Plain,24,River,12.8,0.086,H,na,(2-5)
6571,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,50-64,Male,Plain,21,River,10.5,0.086,H,na,(2-5)
6572,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,15-29,Male,Plain,21,Outdoor,18.4,0.086,H,na,(2-5)
6573,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,50-64,Female,Plain,21,River,35.3,0.081,H,na,(2-5)
6574,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,30-49,Female,Plain,33,Outdoor,34.8,0.081,H,na,(2-5)
6575,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,15-29,Male,Plain,24,Outdoor,59,0.086,H,na,(2-5)
6576,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,<=14,Male,Plain,11,River,7.6,0.084,H,na,(2-5)
6577,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,15-29,Female,Plain,24,River,14.1,0.084,H,na,(2-5)
6578,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,30-49,Female,Plain,24,River,13.1,0.086,H,na,(2-5)
6579,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,30-49,Male,Plain,24,River,7.9,0.084,H,na,(2-5)
6580,201311,27/01/1979,Lombardia,Bergamo,Brembate,Brembo,15-29,Female,Plain,24,Outdoor,2.7,0.081,H,na,(2-5)
6581,201281,7/10/1977,Liguria,Genova,Campo Ligure,Angassino,30-49,Male,Mountain,31,Outdoor,24.2,0.007,outside,Yes,>200
6582,201281,7/10/1977,Liguria,Genova,Campo Ligure,Angassino,>=75,Female,Mountain,11,Outdoor,20.2,0.007,outside,Yes,>200
6583,201281,7/10/1977,Liguria,Genova,Campo Ligure,Angassino,15-29,Female,Mountain,31,Building,6.8,0.007,outside,Yes,>200
6584,201281,7/10/1977,Liguria,Genova,Campo Ligure,Angassino,<=14,Female,Mountain,31,Outdoor,35,0.007,outside,Yes,>200
6585,201281,7/10/1977,Liguria,Genova,Campo Ligure,Angassino,15-29,Male,Mountain,11,Outdoor,43.3,0.007,outside,Yes,>200
6586,201281,7/10/1977,Liguria,Genova,Campo Ligure,Angassino,65-74,Female,Mountain,31,Outdoor,49.3,0.007,outside,Yes,>200
6587,201281,7/10/1977,Liguria,Genova,Campo Ligure,Angassino,>=75,Male,Mountain,31,Building,88.5,0.007,outside,Yes,>200
6588,201281,7/10/1977,Liguria,Genova,Campo Ligure,Angassino,>=75,Male,Mountain,31,River,89.2,0.007,outside,Yes,>200
6589,201281,7/10/1977,Liguria,Genova,Campo Ligure,Angassino,>=75,Male,Mountain,31,Building,94.2,0.007,outside,Yes,>200
6590,201281,7/10/1977,Liguria,Genova,Campo Ligure,Angassino,15-29,Male,Mountain,31,Outdoor,81.7,0.007,outside,Yes,>200
6591,201281,7/10/1977,Liguria,Genova,Campo Ligure,Angassino,15-29,Female,Mountain,31,Outdoor,67,0.007,outside,Yes,>200
6592,201281,7/10/1977,Liguria,Genova,Campo Ligure,Angassino,50-64,Female,Mountain,31,Outdoor,78.6,0.007,outside,Yes,>200
6593,201281,7/10/1977,Liguria,Genova,Campo Ligure,Angassino,30-49,Male,Mountain,11,Outdoor,62.7,0.007,outside,Yes,>200
6594,201281,7/10/1977,Liguria,Genova,Campo Ligure,Angassino,65-74,Male,Mountain,31,Outdoor,78.8,0.007,outside,Yes,>200
6595,201281,7/10/1977,Liguria,Genova,Campo Ligure,Angassino,50-64,Male,Mountain,31,Outdoor,112.4,0.007,outside,Yes,>200
6596,201281,7/10/1977,Liguria,Genova,Campo Ligure,Angassino,15-29,Male,Mountain,31,Outdoor,102.3,0.007,outside,Yes,>200
6597,201281,7/10/1977,Liguria,Genova,Campo Ligure,Angassino,30-49,Female,Mountain,24,Outdoor,120.6,0.007,outside,Yes,>200
6598,201281,7/10/1977,Liguria,Genova,Campo Ligure,Angassino,50-64,Male,Mountain,31,River,122.5,0.007,outside,Yes,>200
6599,201281,7/10/1977,Liguria,Genova,Campo Ligure,Angassino,<=14,Female,Mountain,11,Outdoor,107.4,0.007,outside,Yes,>200
6600,201281,7/10/1977,Liguria,Genova,Campo Ligure,Angassino,30-49,Female,Mountain,31,Outdoor,126.5,0.007,outside,Yes,>200
6601,203517,13/11/2000,Lombardia,Bergamo,Brembate,Brembo,50-64,Female,Plain,11,River,4.9,0.086,H,na,5
6602,203517,13/11/2000,Lombardia,Bergamo,Brembate,Brembo,<=14,Female,Plain,24,Outdoor,11.8,0.086,H,na,5
6603,203517,13/11/2000,Lombardia,Bergamo,Brembate,Brembo,15-29,Male,Plain,11,River,0,0.081,H,na,5
6604,203517,13/11/2000,Lombardia,Bergamo,Brembate,Brembo,50-64,Male,Plain,21,Outdoor,18.8,0.084,H,na,5
6605,203517,13/11/2000,Lombardia,Bergamo,Brembate,Brembo,15-29,Female,Plain,33,River,20.4,0.086,H,na,5
6606,203517,13/11/2000,Lombardia,Bergamo,Brembate,Brembo,30-49,Male,Plain,11,River,27.1,0.086,H,na,5
6607,203517,13/11/2000,Lombardia,Bergamo,Brembate,Brembo,30-49,Male,Plain,24,Outdoor,33.8,0.084,H,na,5
6608,203517,13/11/2000,Lombardia,Bergamo,Brembate,Brembo,15-29,Female,Plain,24,River,33.7,0.081,H,na,5
6609,203517,13/11/2000,Lombardia,Bergamo,Brembate,Brembo,<=14,Male,Plain,24,Outdoor,45.5,0.086,H,na,5
6610,203517,13/11/2000,Lombardia,Bergamo,Brembate,Brembo,15-29,Female,Plain,24,River,92.4,0.084,H,na,5
6611,201955,27/11/2002,Lombardia,Monza e della Brianza,Monza,Lambro,30-49,Male,Plain,11,Building,3.6,0.139,H,na,(2-5)
6612,201955,27/11/2002,Lombardia,Monza e della Brianza,Monza,Lambro,<=14,Female,Plain,11,River,17.3,0.139,H,na,(2-5)
6613,201955,27/11/2002,Lombardia,Monza e della Brianza,Monza,Lambro,15-29,Male,Plain,14,Building,40.7,0.255,H,na,(2-5)
6614,201955,27/11/2002,Lombardia,Monza e della Brianza,Monza,Lambro,<=14,Female,Plain,11,River,143.8,0.241,H,na,(2-5)
6615,201955,27/11/2002,Lombardia,Monza e della Brianza,Monza,Lambro,30-49,Female,Plain,12,Building,252.3,0.241,H,na,(2-5)
6616,201955,27/11/2002,Lombardia,Monza e della Brianza,Monza,Lambro,30-49,Female,Plain,12,Outdoor,13.2,0.255,H,na,(2-5)
6617,201955,27/11/2002,Lombardia,Monza e della Brianza,Monza,Lambro,50-64,Female,Plain,14,Outdoor,28.3,0.241,H,na,(2-5)
6618,201955,27/11/2002,Lombardia,Monza e della Brianza,Monza,Lambro,>=75,Female,Plain,11,Outdoor,37.6,0.139,H,na,(2-5)
6619,201955,27/11/2002,Lombardia,Monza e della Brianza,Monza,Lambro,65-74,Male,Plain,24,Outdoor,116.3,0.255,H,na,(2-5)
6620,201955,27/11/2002,Lombardia,Monza e della Brianza,Monza,Lambro,50-64,Female,Plain,24,Outdoor,29,0.241,H,na,(2-5)
6621,201872,14/10/2000,Piemonte,Torino,Torino,Stura di Lanzo,30-49,Male,Plain,11,Building,60,0.062,M,Yes,>200
6622,201872,14/10/2000,Piemonte,Torino,Torino,Stura di Lanzo,<=14,Female,Plain,24,Outdoor,70.6,0.189,L,Yes,>200
6623,201872,14/10/2000,Piemonte,Torino,Torino,Stura di Lanzo,50-64,Female,Plain,14,Outdoor,159.9,0.086,L,Yes,>200
6624,201872,14/10/2000,Piemonte,Torino,Torino,Stura di Lanzo,30-49,Female,Plain,11,Building,370.9,0.062,H,Yes,>200
6625,201872,14/10/2000,Piemonte,Torino,Torino,Stura di Lanzo,30-49,Female,Plain,11,Building,521.4,0.032,H,Yes,>200
6626,201872,14/10/2000,Piemonte,Torino,Torino,Stura di Lanzo,>=75,Female,Plain,11,Outdoor,156.7,0.062,M,Yes,>200
6627,201872,14/10/2000,Piemonte,Torino,Torino,Stura di Lanzo,<=14,Male,Plain,11,Outdoor,349,0.062,L,Yes,>200
6628,201872,14/10/2000,Piemonte,Torino,Torino,Stura di Lanzo,65-74,Male,Plain,24,Outdoor,450.6,0.062,L,Yes,>200
6629,201872,14/10/2000,Piemonte,Torino,Torino,Stura di Lanzo,30-49,Male,Plain,11,Building,348.8,0.062,H,Yes,>200
6630,201872,14/10/2000,Piemonte,Torino,Torino,Stura di Lanzo,30-49,Female,Plain,14,Building,31.4,0.062,L,Yes,>200
6631,201805,7/8/1999,Lombardia,Sondrio,Madesimo,Valle Febbraro,30-49,Male,Mountain,31,Outdoor,13.1,0.004,outside,na,<2
6632,201805,7/8/1999,Lombardia,Sondrio,Madesimo,Valle Febbraro,30-49,Male,Mountain,31,Outdoor,11.8,0.004,outside,na,<2
6633,201805,7/8/1999,Lombardia,Sondrio,Madesimo,Valle Febbraro,50-64,Male,Mountain,32,Outdoor,27.8,0.002,outside,na,<2
6634,201805,7/8/1999,Lombardia,Sondrio,Madesimo,Valle Febbraro,50-64,Female,Mountain,31,Outdoor,16.4,0.002,outside,na,<2
6635,201805,7/8/1999,Lombardia,Sondrio,Madesimo,Valle Febbraro,50-64,Male,Mountain,11,Outdoor,21.7,0.004,outside,na,<2
6636,201805,7/8/1999,Lombardia,Sondrio,Madesimo,Valle Febbraro,30-49,Female,Mountain,51,Outdoor,47.5,0.004,outside,na,<2
6637,201805,7/8/1999,Lombardia,Sondrio,Madesimo,Valle Febbraro,<=14,Male,Mountain,51,Outdoor,51.7,0.004,outside,na,<2
6638,201805,7/8/1999,Lombardia,Sondrio,Madesimo,Valle Febbraro,<=14,Male,Mountain,32,River,42.4,0.002,outside,na,<2
6639,201805,7/8/1999,Lombardia,Sondrio,Madesimo,Valle Febbraro,50-64,Female,Mountain,32,River,48.8,0.002,outside,na,<2
6640,201805,7/8/1999,Lombardia,Sondrio,Madesimo,Valle Febbraro,30-49,Male,Mountain,32,Outdoor,56.7,0.002,outside,na,<2
6641,201805,7/8/1999,Lombardia,Sondrio,Madesimo,Valle Febbraro,50-64,Female,Mountain,31,Outdoor,86.3,0.002,outside,na,<2
6642,201805,7/8/1999,Lombardia,Sondrio,Madesimo,Valle Febbraro,65-74,Male,Mountain,23,Outdoor,79.7,0.004,outside,na,<2
6643,201805,7/8/1999,Lombardia,Sondrio,Madesimo,Valle Febbraro,50-64,Male,Mountain,31,Outdoor,11.8,0.002,outside,na,<2
6644,201805,7/8/1999,Lombardia,Sondrio,Madesimo,Valle Febbraro,<=14,Female,Mountain,51,Outdoor,10.6,0.002,outside,na,<2
6645,201805,7/8/1999,Lombardia,Sondrio,Madesimo,Valle Febbraro,>=75,Female,Mountain,32,River,57.1,0.004,outside,na,<2
6646,201805,7/8/1999,Lombardia,Sondrio,Madesimo,Valle Febbraro,50-64,Female,Mountain,31,Outdoor,52,0.002,outside,na,<2
6647,201805,7/8/1999,Lombardia,Sondrio,Madesimo,Valle Febbraro,30-49,Male,Mountain,31,River,94.5,0.004,outside,na,<2
6648,201805,7/8/1999,Lombardia,Sondrio,Madesimo,Valle Febbraro,>=75,Female,Mountain,32,Outdoor,84.7,0.004,outside,na,<2
6649,201805,7/8/1999,Lombardia,Sondrio,Madesimo,Valle Febbraro,30-49,Female,Mountain,23,Outdoor,87.4,0.002,outside,na,<2
6650,201805,7/8/1999,Lombardia,Sondrio,Madesimo,Valle Febbraro,65-74,Female,Mountain,32,Outdoor,62.3,0.002,outside,na,<2
6651,201805,7/8/1999,Lombardia,Sondrio,Madesimo,Valle Febbraro,50-64,Female,Mountain,51,Outdoor,91.2,0.004,outside,na,<2
6652,201805,7/8/1999,Lombardia,Sondrio,Madesimo,Valle Febbraro,65-74,Male,Mountain,32,Outdoor,57.3,0.004,outside,na,<2
6653,201805,7/8/1999,Lombardia,Sondrio,Madesimo,Valle Febbraro,<=14,Male,Mountain,33,Outdoor,48.8,0.002,outside,na,<2
6654,201805,7/8/1999,Lombardia,Sondrio,Madesimo,Valle Febbraro,30-49,Male,Mountain,23,Outdoor,49.1,0.004,outside,na,<2
6655,201805,7/8/1999,Lombardia,Sondrio,Madesimo,Valle Febbraro,30-49,Male,Mountain,32,Outdoor,47.4,0.004,outside,na,<2
6656,201805,7/8/1999,Lombardia,Sondrio,Madesimo,Valle Febbraro,30-49,Male,Mountain,32,Outdoor,38.6,0.002,outside,na,<2
6657,201805,7/8/1999,Lombardia,Sondrio,Madesimo,Valle Febbraro,>=75,Female,Mountain,32,Outdoor,61.8,0.002,outside,na,<2
6658,201805,7/8/1999,Lombardia,Sondrio,Madesimo,Valle Febbraro,30-49,Male,Mountain,31,Outdoor,66.2,0.004,outside,na,<2
6659,201805,7/8/1999,Lombardia,Sondrio,Madesimo,Valle Febbraro,30-49,Male,Mountain,32,Building,72,0.004,outside,na,<2
6660,201805,7/8/1999,Lombardia,Sondrio,Madesimo,Valle Febbraro,30-49,Female,Mountain,51,Building,94.1,0.002,outside,na,<2
6661,201739,15/10/1996,Lombardia,Monza e della Brianza,Ceriano Laghetto,Guisa,<=14,Male,Plain,11,Building,9.5,0.08,outside,na,(2-5)
6662,201739,15/10/1996,Lombardia,Monza e della Brianza,Ceriano Laghetto,Guisa,50-64,Male,Plain,11,Building,39.7,0.08,outside,na,(2-5)
6663,201739,15/10/1996,Lombardia,Monza e della Brianza,Ceriano Laghetto,Guisa,50-64,Female,Plain,11,Building,82,0.117,outside,na,(2-5)
6664,201739,15/10/1996,Lombardia,Monza e della Brianza,Ceriano Laghetto,Guisa,15-29,Male,Plain,21,Building,183.7,0.08,outside,na,(2-5)
6665,201739,15/10/1996,Lombardia,Monza e della Brianza,Ceriano Laghetto,Guisa,15-29,Male,Plain,24,Building,42.4,0.085,outside,na,(2-5)
6666,201739,15/10/1996,Lombardia,Monza e della Brianza,Ceriano Laghetto,Guisa,30-49,Female,Plain,11,Outdoor,76.2,0.085,outside,na,(2-5)
6667,201739,15/10/1996,Lombardia,Monza e della Brianza,Ceriano Laghetto,Guisa,50-64,Female,Plain,11,Building,102,0.117,outside,na,(2-5)
6668,201739,15/10/1996,Lombardia,Monza e della Brianza,Ceriano Laghetto,Guisa,<=14,Male,Plain,24,Building,63.3,0.117,outside,na,(2-5)
6669,201739,15/10/1996,Lombardia,Monza e della Brianza,Ceriano Laghetto,Guisa,15-29,Female,Plain,31,Outdoor,120,0.08,outside,na,(2-5)
6670,201739,15/10/1996,Lombardia,Monza e della Brianza,Ceriano Laghetto,Guisa,50-64,Male,Plain,24,Building,150.8,0.117,outside,na,(2-5)
6671,201733,8/10/1996,Emilia-Romagna,Bologna,Sala Bolognese, Reno,<=14,Male,Plain,21,Outdoor,46.9,0.02,H,na,(20-50)
6672,201733,8/10/1996,Emilia-Romagna,Bologna,Sala Bolognese, Reno,15-29,Male,Plain,21,Outdoor,83.5,0.036,H,na,(20-50)
6673,201733,8/10/1996,Emilia-Romagna,Bologna,Sala Bolognese, Reno,30-49,Male,Plain,21,Outdoor,101.6,0.024,H,na,(20-50)
6674,201733,8/10/1996,Emilia-Romagna,Bologna,Sala Bolognese, Reno,30-49,Male,Plain,21,Outdoor,267.4,0.02,H,na,(20-50)
6675,201733,8/10/1996,Emilia-Romagna,Bologna,Sala Bolognese, Reno,>=75,Male,Plain,21,Outdoor,586.8,0.024,H,na,(20-50)
6676,201733,8/10/1996,Emilia-Romagna,Bologna,Sala Bolognese, Reno,30-49,Male,Plain,21,Outdoor,1562.5,0.02,H,na,(20-50)
6677,201733,8/10/1996,Emilia-Romagna,Bologna,Sala Bolognese, Reno,30-49,Male,Plain,21,Outdoor,118.1,0.036,H,na,(20-50)
6678,201733,8/10/1996,Emilia-Romagna,Bologna,Sala Bolognese, Reno,50-64,Male,Plain,21,Outdoor,224.4,0.024,H,na,(20-50)
6679,201733,8/10/1996,Emilia-Romagna,Bologna,Sala Bolognese, Reno,65-74,Male,Plain,21,Outdoor,530.6,0.02,H,na,(20-50)
6680,201733,8/10/1996,Emilia-Romagna,Bologna,Sala Bolognese, Reno,30-49,Female,Plain,21,Outdoor,1630.5,0.024,H,na,(20-50)
6681,201577,2/9/1994,Emilia-Romagna,Parma,Montechiarugolo,Enza,<=14,Male,Mountain,21,River,37.5,0.05,H,na,(20-50)
6682,201577,2/9/1994,Emilia-Romagna,Parma,Montechiarugolo,Enza,65-74,Male,Mountain,33,Outdoor,82.1,0.02,H,na,(20-50)
6683,201577,2/9/1994,Emilia-Romagna,Parma,Montechiarugolo,Enza,30-49,Male,Mountain,33,Outdoor,10,0.04,H,na,(20-50)
6684,201577,2/9/1994,Emilia-Romagna,Parma,Montechiarugolo,Enza,30-49,Female,Mountain,31,Outdoor,4.7,0.02,H,na,(20-50)
6685,201577,2/9/1994,Emilia-Romagna,Parma,Montechiarugolo,Enza,50-64,Female,Mountain,33,Outdoor,11.4,0.05,H,na,(20-50)
6686,201577,2/9/1994,Emilia-Romagna,Parma,Montechiarugolo,Enza,65-74,Male,Plain,31,Outdoor,72.9,0.05,H,na,(20-50)
6687,201577,2/9/1994,Emilia-Romagna,Parma,Montechiarugolo,Enza,<=14,Male,Mountain,33,Outdoor,77.4,0.04,H,na,(20-50)
6688,201577,2/9/1994,Emilia-Romagna,Parma,Montechiarugolo,Enza,<=14,Female,Mountain,31,Outdoor,159,0.05,H,na,(20-50)
6689,201577,2/9/1994,Emilia-Romagna,Parma,Montechiarugolo,Enza,<=14,Female,Mountain,33,Outdoor,160,0.02,H,na,(20-50)
6690,201577,2/9/1994,Emilia-Romagna,Parma,Montechiarugolo,Enza,50-64,Female,Mountain,21,Outdoor,110.5,0.05,H,na,(20-50)
6691,201577,2/9/1994,Emilia-Romagna,Parma,Montechiarugolo,Enza,15-29,Female,Mountain,41,Outdoor,134.1,0.04,H,na,(20-50)
6692,201577,2/9/1994,Emilia-Romagna,Parma,Montechiarugolo,Enza,30-49,Male,Mountain,13,Outdoor,268.5,0.04,H,na,(20-50)
6693,201577,2/9/1994,Emilia-Romagna,Parma,Montechiarugolo,Enza,30-49,Male,Mountain,31,Outdoor,230.1,0.02,H,na,(20-50)
6694,201577,2/9/1994,Emilia-Romagna,Parma,Montechiarugolo,Enza,50-64,Male,Mountain,41,Outdoor,378.7,0.05,H,na,(20-50)
6695,201577,2/9/1994,Emilia-Romagna,Parma,Montechiarugolo,Enza,30-49,Male,Mountain,33,Outdoor,223.9,0.05,H,na,(20-50)
6696,201577,2/9/1994,Emilia-Romagna,Parma,Montechiarugolo,Enza,15-29,Female,Mountain,32,Outdoor,267.3,0.05,H,na,(20-50)
6697,201577,2/9/1994,Emilia-Romagna,Parma,Montechiarugolo,Enza,<=14,Female,Mountain,33,Outdoor,249.7,0.05,H,na,(20-50)
6698,201577,2/9/1994,Emilia-Romagna,Parma,Montechiarugolo,Enza,<=14,Male,Mountain,41,Outdoor,164.9,0.05,H,na,(20-50)
6699,201577,2/9/1994,Emilia-Romagna,Parma,Montechiarugolo,Enza,>=75,Male,Mountain,31,Outdoor,125.7,0.05,H,na,(20-50)
6700,201577,2/9/1994,Emilia-Romagna,Parma,Montechiarugolo,Enza,15-29,Female,Mountain,24,Outdoor,114.9,0.02,H,na,(20-50)
6701,201577,2/9/1994,Emilia-Romagna,Parma,Montechiarugolo,Enza,30-49,Female,Mountain,33,Outdoor,106.9,0.04,H,na,(20-50)
6702,201577,2/9/1994,Emilia-Romagna,Parma,Montechiarugolo,Enza,65-74,Male,Mountain,33,Outdoor,143,0.05,H,na,(20-50)
6703,201577,2/9/1994,Emilia-Romagna,Parma,Montechiarugolo,Enza,30-49,Female,Mountain,21,Outdoor,152.1,0.04,H,na,(20-50)
6704,201577,2/9/1994,Emilia-Romagna,Parma,Montechiarugolo,Enza,15-29,Male,Mountain,41,Outdoor,381.3,0.05,H,na,(20-50)
6705,201577,2/9/1994,Emilia-Romagna,Parma,Montechiarugolo,Enza,30-49,Male,Mountain,13,Outdoor,300.1,0.04,H,na,(20-50)
6706,201577,2/9/1994,Emilia-Romagna,Parma,Montechiarugolo,Enza,15-29,Male,Mountain,41,Outdoor,299.4,0.02,H,na,(20-50)
6707,201577,2/9/1994,Emilia-Romagna,Parma,Montechiarugolo,Enza,65-74,Male,Mountain,41,Outdoor,245.9,0.04,H,na,(20-50)
6708,201577,2/9/1994,Emilia-Romagna,Parma,Montechiarugolo,Enza,>=75,Male,Mountain,31,Outdoor,453.4,0.02,H,na,(20-50)
6709,201577,2/9/1994,Emilia-Romagna,Parma,Montechiarugolo,Enza,<=14,Male,Mountain,33,Outdoor,520.7,0.02,H,na,(20-50)
6710,201577,2/9/1994,Emilia-Romagna,Parma,Montechiarugolo,Enza,65-74,Male,Mountain,33,Outdoor,691.1,0.02,H,na,(20-50)
6711,203538,14/09/2015,Emilia-Romagna,Piacenza,Bettola, Nure,>=75,Male,Mountain,33,River,11.1,0.013,H,na,>200
6712,203538,14/09/2015,Emilia-Romagna,Piacenza,Bettola, Nure,30-49,Female,Mountain,33,Outdoor,2.9,0.004,H,na,>200
6713,203538,14/09/2015,Emilia-Romagna,Piacenza,Bettola, Nure,30-49,Male,Mountain,33,Outdoor,29.4,0.004,L,na,>200
6714,203538,14/09/2015,Emilia-Romagna,Piacenza,Bettola, Nure,65-74,Female,Mountain,33,Outdoor,41.5,0.004,H,na,>200
6715,203538,14/09/2015,Emilia-Romagna,Piacenza,Bettola, Nure,15-29,Female,Mountain,21,Outdoor,31.8,0.004,H,na,>200
6716,203538,14/09/2015,Emilia-Romagna,Piacenza,Bettola, Nure,30-49,Male,Mountain,33,Building,67.3,0.013,L,na,>200
6717,203538,14/09/2015,Emilia-Romagna,Piacenza,Bettola, Nure,30-49,Male,Mountain,21,River,70.4,0.004,H,na,>200
6718,203538,14/09/2015,Emilia-Romagna,Piacenza,Bettola, Nure,>=75,Male,Mountain,33,Outdoor,79.5,0.004,M,na,>200
6719,203538,14/09/2015,Emilia-Romagna,Piacenza,Bettola, Nure,<=14,Female,Mountain,33,Outdoor,192.3,0.004,H,na,>200
6720,203538,14/09/2015,Emilia-Romagna,Piacenza,Bettola, Nure,65-74,Female,Mountain,33,Outdoor,143.3,0.004,H,na,>200
6721,203538,14/09/2015,Emilia-Romagna,Piacenza,Bettola, Nure,>=75,Female,Mountain,21,Outdoor,94.2,0.013,L,na,>200
6722,203538,14/09/2015,Emilia-Romagna,Piacenza,Bettola, Nure,15-29,Male,Mountain,21,Outdoor,207.3,0.004,L,na,>200
6723,203538,14/09/2015,Emilia-Romagna,Piacenza,Bettola, Nure,30-49,Male,Mountain,21,Outdoor,378.5,0.011,L,na,>200
6724,203538,14/09/2015,Emilia-Romagna,Piacenza,Bettola, Nure,30-49,Female,Mountain,21,River,121.1,0.011,H,na,>200
6725,203538,14/09/2015,Emilia-Romagna,Piacenza,Bettola, Nure,<=14,Female,Plain,32,Outdoor,125.6,0.011,H,na,>200
6726,203538,14/09/2015,Emilia-Romagna,Piacenza,Bettola, Nure,30-49,Female,Mountain,21,Outdoor,652,0.004,H,na,>200
6727,203538,14/09/2015,Emilia-Romagna,Piacenza,Bettola, Nure,50-64,Female,Mountain,21,Outdoor,310.3,0.004,H,na,>200
6728,203538,14/09/2015,Emilia-Romagna,Piacenza,Bettola, Nure,30-49,Male,Mountain,33,River,331.5,0.011,H,na,>200
6729,203538,14/09/2015,Emilia-Romagna,Piacenza,Bettola, Nure,15-29,Female,Mountain,33,River,211.5,0.004,H,na,>200
6730,203538,14/09/2015,Emilia-Romagna,Piacenza,Bettola, Nure,<=14,Female,Mountain,33,Outdoor,99.5,0.013,M,na,>200
6731,203538,14/09/2015,Emilia-Romagna,Piacenza,Bettola, Nure,50-64,Female,Mountain,33,Outdoor,144.8,0.004,H,na,>200
6732,203538,14/09/2015,Emilia-Romagna,Piacenza,Bettola, Nure,30-49,Female,Mountain,21,Outdoor,293.7,0.004,H,na,>200
6733,203538,14/09/2015,Emilia-Romagna,Piacenza,Bettola, Nure,50-64,Female,Mountain,31,River,201.6,0.013,L,na,>200
6734,203538,14/09/2015,Emilia-Romagna,Piacenza,Bettola, Nure,50-64,Female,Mountain,21,Outdoor,251.8,0.004,H,na,>200
6735,203538,14/09/2015,Emilia-Romagna,Piacenza,Bettola, Nure,50-64,Female,Mountain,11,Outdoor,719.3,0.004,L,na,>200
6736,203538,14/09/2015,Emilia-Romagna,Piacenza,Bettola, Nure,30-49,Male,Mountain,21,River,1400.9,0.013,L,na,>200
6737,203538,14/09/2015,Emilia-Romagna,Piacenza,Bettola, Nure,>=75,Female,Mountain,11,Outdoor,355.8,0.013,H,na,>200
6738,203538,14/09/2015,Emilia-Romagna,Piacenza,Bettola, Nure,65-74,Male,Mountain,21,Outdoor,626,0.004,H,na,>200
6739,203538,14/09/2015,Emilia-Romagna,Piacenza,Bettola, Nure,50-64,Male,Mountain,24,Outdoor,921.5,0.011,H,na,>200
6740,203538,14/09/2015,Emilia-Romagna,Piacenza,Bettola, Nure,50-64,Male,Mountain,24,Outdoor,145.5,0.011,L,na,>200
6741,201583,4/11/1994,Piemonte,Alessandria,Alessandria,Tanaro,50-64,Female,Mountain,21,Outdoor,37.5,0.008,H,Yes,(100-200)
6742,201583,4/11/1994,Piemonte,Alessandria,Alessandria,Tanaro,65-74,Male,Mountain,21,Outdoor,1051.2,0.014,H,Yes,(100-200)
6743,201583,4/11/1994,Piemonte,Alessandria,Alessandria,Tanaro,30-49,Female,Mountain,21,Outdoor,1839.8,0.014,H,Yes,(100-200)
6744,201583,4/11/1994,Piemonte,Alessandria,Alessandria,Tanaro,50-64,Male,Mountain,21,Outdoor,357,0.014,H,Yes,(100-200)
6745,201583,4/11/1994,Piemonte,Alessandria,Alessandria,Tanaro,50-64,Female,Mountain,21,Outdoor,498,0.014,H,Yes,(100-200)
6746,201583,4/11/1994,Piemonte,Alessandria,Alessandria,Tanaro,15-29,Female,Mountain,51,River,669.4,0.032,L,Yes,(100-200)
6747,201583,4/11/1994,Piemonte,Alessandria,Alessandria,Tanaro,30-49,Male,Mountain,21,Outdoor,50.7,0.014,L,Yes,(100-200)
6748,201583,4/11/1994,Piemonte,Alessandria,Alessandria,Tanaro,15-29,Male,Mountain,21,Outdoor,63,0.032,H,Yes,(100-200)
6749,201583,4/11/1994,Piemonte,Alessandria,Alessandria,Tanaro,50-64,Female,Plain,21,Outdoor,184.5,0.032,H,Yes,(100-200)
6750,201583,4/11/1994,Piemonte,Alessandria,Alessandria,Tanaro,30-49,Male,Mountain,21,River,231.4,0.032,H,Yes,(100-200)
6751,201583,4/11/1994,Piemonte,Alessandria,Alessandria,Tanaro,50-64,Female,Mountain,21,Outdoor,411.6,0.008,H,Yes,(100-200)
6752,201583,4/11/1994,Piemonte,Alessandria,Alessandria,Tanaro,50-64,Male,Mountain,21,Outdoor,682.5,0.032,H,Yes,(100-200)
